InstallateurPV,Référence,ARRIVAGE,N°Police,Date de payement,N°bon,TYPE CTR,REMARQUE DISTRICT,REMARQUE LABO,AVIS,DATE RECEPTION ARRIVAGE,DATE ENVOI ARRIVAGE,DISPATCHING CTR,DATE APP DOSS,DATE RECEP,DATE POSE,AVIS RECP
MEGA SUN ENERGY,710787020,STEG33,E6772528,5/29/2025,,MONO,A NE PAS SAISIR,,OUI,,,1,,,,
MEGA SUN ENERGY,710467300,STEG33,E6772546,5/29/2025,,MONO,,,OUI,,,1,,,,
MEGA SUN ENERGY,721060801,STEG33,E6772523,5/22/2025,,MONO,,,OUI,,,1,,,,
MEGA SUN ENERGY,702820280,STEG33,6726324,2/6/2025,,MONO,A NE PAS SAISIR,,OUI,,,1,,,,
NOUR ENERGY,720548000,STEG33,6772824,5/30/2025,,MONO,,,OUI,,,1,,,,
OSCAR ENERGY,724873920,STEG33,6772514,5/30/2025,,MONO,,,OUI,,,1,,,,
OSCAR ENERGY,724247010,STEG33,6772512,5/30/2025,,MONO,,,OUI,,,1,,,,
RenoRays,711648450,STEG33,E6760901,5/7/2025,,MONO,,,OUI,,,1,,,,
SATEME,725221790,STEG33,6720159,1/24/2025,,TRI,,,OUI,,,1,,,,
S.A.T.E.R SOLAR,706306760,STEG33,6768369,5/21/2025,,MONO,,,OUI,,,1,,,,
S.A.T.E.R SOLAR,727121920,STEG33,6768376,5/21/2025,,TRI,,,OUI,,,1,,,,
SATES,710846301,STEG33,E6761678,5/8/2025,,TRI,CTR TRI SUR ALPHA,,OUI,,,1,,,,
SATES,719984560,STEG33,E6755853,4/24/2025,,TRI ,,,OUI,,,1,,,,
SEER,725220410,STEG33,E6767857,5/21/2025,,MONO,CTR MONO SUR ALPHA,,OUI,,,1,,,,
SEER,722344801,STEG33,E6767864,5/21/2025,,MONO,,,OUI,,,1,,,,
SEER,701393310,STEG33,E6767867,5/21/2025,,MONO,,,OUI,,,1,,,,
SOLEVO BY SHZ,725101193,STEG33,E6768981,5/22/2025,,TRI,,,OUI,,,1,,,,
SOLEVO BY SHZ,707190490,STEG33,E676893,5/22/2025,,MONO,,,OUI,,,1,,,,
SOLEVO BY SHZ,713041990,STEG33,E6759902,5/22/2025,,TRI,,,OUI,,,1,,,,
SOLEVO BY SHZ,710568400,STEG33,E6768976,5/22/2025,,MONO,,,OUI,,,1,,,,
SK energy,726763990,STEG33,E  6768731,5/22/2025,,TRI,CTR TRI SUR ALPHA,,OUI,,,1,,,,
SK energy,700478300,STEG33,E 6768735,5/22/2025,,MONO,,,OUI,,,1,,,,
SOMABE,727421120,STEG33,6744387,3/26/2025,,TRI,,,OUI,,,1,,,,
SOMABE,719147510,STEG33,6768265,5/21/2025,,MONO,,,OUI,,,1,,,,
SOMABE,719147440,STEG33,6768267,5/21/2025,,TRI,,,OUI,,,1,,,,
SOMABE,719147520,STEG33,6768262,5/21/2025,,MONO,,,OUI,,,1,,,,
SOMABE,709660800,STEG33,6768260,5/21/2025,,MONO,,,OUI,,,1,,,,
 SPARKY SOLUTIONS PHOTOVOLTAIQUES,718447700,STEG33,E6766936,5/19/2025,,MONO,,,OUI,,,1,,,,
 SPARKY SOLUTIONS PHOTOVOLTAIQUES,717805320,STEG33,E6766931,5/19/2025,,MONO,,,OUI,,,,,,,
 SPARKY SOLUTIONS PHOTOVOLTAIQUES,719743640,STEG33,E6766924,5/19/2025,,MONO,,,OUI,,,,,,,
 SPARKY SOLUTIONS PHOTOVOLTAIQUES,719721650,STEG33,E6766927,5/19/2025,,MONO,,,OUI,,,,,,,
 SPARKY SOLUTIONS PHOTOVOLTAIQUES,719563100,STEG33,E6769133,5/22/2025,,MONO,,,OUI,,,,,,,
 SPARKY SOLUTIONS PHOTOVOLTAIQUES,713386880,STEG33,E6772614,5/29/2025,,MONO,,,OUI,,,,,,,
 SPARKY SOLUTIONS PHOTOVOLTAIQUES,716685500,STEG33,E6772624,5/29/2025,,MONO,,,OUI,,,ANNULE,,,,
FERJANI ,708303751,STEG33,6762373,5/9/2025,,MONO,,,OUI,,,1,,,,
FERJANI ,704320671,STEG33,6769285,5/23/2025,,TRI,,,OUI,,,1,,,,
FERJANI ,724305300,STEG33,6766439,5/19/2025,,MONO,,,OUI,,,1,,,,
SUN MASTER,710467360,STEG33,6773610,6/2/2025,,MONO,,,OUI,,,1,,,,
SUN2E,716661500,STEG33,6759537,5/5/2025,,MONO,,,OUI,,,1,,,,
SUNWAY,708902051,STEG33,6768306,5/21/2025,,TRI,,,OUI,,,1,,,,
T.C.S.S,708307720,STEG33,E 6768418,5/21/2025,,MONO,,,OUI,,,1,,,,
TESLA ENERGY,725343380,STEG33,E6768717,5/22/2025,,MONO,,,OUI,,,1,,,,
TESLA ENERGY,711400350,STEG33,E6768723,5/22/2025,,MONO,,,OUI,,,1,,,,
Thinkpower,704307160,STEG33,E6766615,5/19/2025,,MONO,,,OUI,,,,,,,
Thinkpower,704100430,STEG33,E6772286,5/29/2025,,MONO,,,OUI,,,1,,,,
TYNA,712004090,STEG33,6766591,19/05/2025,,TRI,,,OUI,,,1,,,,
THYNA SOLAR,721067851,STEG33,6768051,5/21/2025,,MONO,,,OUI,,,1,,,,
UPV,708627290,STEG33,E6768178,5/21/2025,,MONO,,,OUI,,,1,,,,
Venergy,717466941,STEG33,E6768664,5/22/2025,,TRI,,,OUI,,,1,,,,
Zenith TECHNOLOGY,727653402,STEG33,6727342,2/10/2025,,TRI,,,OUI,,,1,,,,
Zenith TECHNOLOGY,708661682,STEG33,6759607,5/5/2025,,TRI,,,OUI,,,1,,,,
GPC,725208500,STEG34,FI-87-25-02190,3/18/2025,,MONO,,,OUI,,,1,,,,
SYPHAX ENERGY,724781300,STEG34,FI-87-25-00485,1/20/2025,,MONO,,,OUI,,,1,,,,
Degrés Celsius,700552360,STEG34,6771709,5/28/2025,,MONO,,,OUI,,,,,,,
Degrés Celsius,700642160,STEG34,6771702,5/28/2025,,MONO,,,OUI,,,,,,,
EBS,720762181,STEG34,E6783405,6/25/2025,,TRI,,,OUI,,,1,,,,
EBS,700330600,STEG34,E6783412,6/25/2025,,MONO,,,OUI,,,1,,,,
EBS,721803870,STEG34,E6783409,6/25/2025,,MONO,,,OUI,,,1,,,,
EBS,700504950,STEG34,E6783395,6/25/2025,,MONO,,,OUI,,,1,,,,
EGS,726100360,STEG34,E6783359,6/25/2025,,MONO,,,OUI,,,1,,,,
EGS,714864340,STEG34,E6783365,6/25/2025,,MONO,,,OUI,,,1,,,,
ELECTRO RAPIDE,719722500,STEG34,6776063,6/10/2025,,MONO,,,OUI,,,1,,,,
ENERVOLT,707938690,STEG34,E6783345,6/25/2025,,MONO,,,OUI,,,1,,,,
EPCOM,725202910,STEG34,E6733149,2/24/2025,,MONO,,,OUI,,,1,,,,
FOCUS ENERGIE,711086501,STEG34,6765333,5/15/2025,,MONO,,,OUI,,,1,,,,
FOCUS ENERGIE,712386651,STEG34,6767164,5/20/2025,,MONO,,,OUI,,,1,,,,
ENERGY GREEN FOURATI,726285501,STEG34,E6783597,6/25/2025,,MONO,,,OUI,,,,,,,
GEDCOM,704120903,STEG34,E6782384,6/24/2025,,MONO,,,OUI,,,1,,,,
GEDCOM,704261280,STEG34,E6782388,6/24/2025,,MONO,,,OUI,,,1,,,,
GEDCOM,704261250,STEG34,E6782386,6/24/2025,,MONO,,,OUI,,,1,,,,
GEDCOM,704984700,STEG34,E6782380,6/24/2025,,MONO,,,OUI,,,1,,,,
GEDCOM,716965560,STEG34,E6783541,6/25/2025,,MONO,,,OUI,,,1,,,,
GEDCOM,717105860,STEG34,E6783544,25/06/2025,,TRI,,,OUI,,,1,,,,
GTP,718506200,STEG34,,6/23/2025,,MONO,,,OUI,,,1,,,,
GTP,718506250,STEG34,,6/23/2025,,MONO,,,OUI,,,1,,,,
GTP,718507650,STEG34,,6/23/2025,,MONO,,,OUI,,,1,,,,
GTP,718402750,STEG34,,6/23/2025,,MONO,,,OUI,,,1,,,,
GTP,718404150,STEG34,,6/24/2025,,MONO,,,OUI,,,1,,,,
IHR Photovoltaique,727980990,STEG34,6753837,4/21/2025,,MONO,,,OUI,,,1,,,,
IHR Photovoltaique,724341201,STEG34,6761393,5/7/2025,,MONO,,,OUI,,,1,,,,
ISEP,707810120,STEG34,6773131,30/05/2025,,TRI,CTR RETOURNE LE 08/12/25,,OUI,,,SUB PAYEMENT,,,,
JOULE ENERGIE,706400773,STEG34,6772763,5/30/2025,,MONO,,,OUI,,,,,,,
JOULE ENERGIE,714423090,STEG34,6762336,5/9/2025,,MONO,,,OUI,,,1,,,,
Lumiere Solaire renouvelable,705668800,STEG34,6772788,5/30/2025,,MONO,,,OUI,,,1,,,,
Lumiere Solaire renouvelable,712947150,STEG34,,,,MONO,,,OUI,,,1,,,,
MEGA SUN ENERGY,708323300,STEG34,E6783818,6/25/2025,,TRI,,,OUI,,,1,,,,
MEGA SUN ENERGY,704305760,STEG34,E6783826,6/25/2025,,MONO,,,OUI,,,1,,,,
MEGA SUN ENERGY,703452980,STEG34,E6783820,6/25/2025,,MONO,,,OUI,,,,,,,
NRC solar,727442550,STEG34,6773642,6/2/2025,,MONO,,,OUI,,,1,,,,
SATES,704730300,STEG34,6773114,5/30/2025,,MONO,,,OUI,,,1,,,,
SATES,707167241,STEG34,E6773116,5/30/2025,,TRI,,,OUI,,,1,,,,
SATES,717422550,STEG34,E6768109,4/21/2025,,TRI,,,OUI,,,1,,,,
SATES,716583820,STEG34,E6783077,6/24/2025,,MONO ,,,OUI,,,1,,,,
SATES,708208520,STEG34,E6783081,6/24/2025,,MONO,,,OUI,,,1,,,,
SATES,703447940,STEG34,E6783094,6/24/2025,,MONO,,,OUI,,,1,,,,
SEQUOIA,712461441,STEG34,6722951,6/21/2025,,MONO,,,OUI,,,1,,,,
SOLEVO BY SHZ,724921360,STEG34,6768979,5/22/2025,,MONO,,,OUI,,,1,,,,
SOLIDER,707601290,STEG34,E6783458,6/25/2025,,MONO,,,OUI,,,1,,,,
SOMABE,710500730,STEG34,6744393,5/26/2025,,MONO,,,OUI,,,1,,,,
 SPARKY SOLUTIONS PHOTOVOLTAIQUES,712065610,STEG34,E6782504,6/23/2025,,MONO,,,OUI,,,,,,,
SPECTRA,726701510,STEG34,6754914,4/23/2025,,TRI,,,OUI,,,1,,,,
STEEP,700515251,STEG34,6779625,,,MONO,,,OUI,,,1,,,,
SUN2E,709827650,STEG34,6782836,6/24/2025,,MONO,,,OUI,,,1,,,,
SUN2E,714321080,STEG34,6782843,6/24/2025,,TRI,,,OUI,,,EXP 02-10-25,,,,
TESLA ENERGY,705428180,STEG34,E 6783477,6/25/2025,,MONO,,,OUI,,,1,,,,
UPV,712065470,STEG34,E6784181,6/27/2025,,MONO,,,OUI,,,1,,,,
VOLT ELECTIC,708864601,STEG34,,,,MONO,,,OUI,,,1,,,,
Venergy,705663400,STEG34,E6751705,4/16/2025,,MONO,,,OUI,,,1,,,,
Venergy,714361410,STEG34,E6751700,16/04/2025,,TRI,,,OUI,,,1,,,,
Zenith TECHNOLOGY,725327850,STEG34,6772871,5/30/2025,,TRI,,,OUI,,,RIAD 02-10-25,,,,
2SI,723723650,STEG35,6788127,7/4/2025,,TRI,,,OUI,,7/14/2025,1,,,,
AEP,723707440,STEG35,E6784485,6/27/2025,,TRI,,,OUI,,7/14/2025,1,,,,
AEP,722348200,STEG35,E6784482,6/27/2025,,MONO,,,OUI,,7/14/2025,1,,,,
AGRI PV SOLUTIONS,711125100,STEG35,6784953,6/30/2025,,MONO,,,OUI,,7/14/2025,,,,,
CALIDAD SOLAR,725202700,STEG35,6744399,3/26/2025,,MONO,,,OUI,,7/14/2025,1,,,,
CANDELA,718506650,STEG35,E6787639,7/4/2025,,TRI,,,OUI,,7/14/2025,1,,,,
CES,710864003,STEG35,E 6786799,7/2/2025,,TRI,,,OUI,,7/14/2025,1,,,,
CES,726561851,STEG35,E 6786809,02 /07/2025,,TRI,,,OUI,,14/07/2025,1,,,,
CLEANGY,706727980,STEG35,6786736,7/2/2025,,MONO,,,OUI,,7/14/2025,1,,,,
Degrés Celsius,700651300,STEG35,E6787767,7/4/2025,,MONO,,,OUI,,7/14/2025,1,,,,
Degrés Celsius,700576550,STEG35,E6784506,6/27/2025,,MONO,,,OUI,,7/14/2025,1,,,,
EBS,727620490,STEG35,E6787956,7/4/2025,,MONO,,,OUI,,7/14/2025,1,,,,
EBS,719086811,STEG35,E6787960,7/4/2025,,MONO,,,OUI,,7/14/2025,1,,,,
ECOWATT,712066610,STEG35,E6783125,6/24/2025,,MONO,,,OUI,,7/14/2025,1,,,,
EGS,710526010,STEG35,E 6785676,7/1/2025,,MONO,,,OUI,,7/14/2025,1,,,,
EGS,703034552,STEG35,E 6785660,7/1/2025,,MONO,,,OUI,,7/14/2025,1,,,,
EGS,704707221,STEG35,E 6785668,7/1/2025,,MONO,,,OUI,,7/14/2025,1,,,,
EGS,704208450,STEG35,E 6785658,7/1/2025,,MONO,,,OUI,,7/14/2025,1,,,,
EKTASOL,720927610,STEG35,6785309,6/30/2025,,MONO,,,OUI,,7/14/2025,1,,,,
EKTASOL,714326602,STEG35,6782492,6/23/2025,,MONO,,,OUI,,7/14/2025,1,,,,
EKTASOL,720927670,STEG35,6782485,6/23/2025,,MONO,,,OUI,,7/14/2025,1,,,,
EKTASOL,704007580,STEG35,6782483,23/06/2025,,TRI,CTR TRI,,OUI,,14/07/2025,1,,,,
EKTASOL,704007570,STEG35,6782489,23/06/2025,,TRI,CTR TRI,,OUI,,14/07/2025,1,,,,
EKTASOL,717382100,STEG35,6783136,6/24/2025,,MONO,,,OUI,,7/14/2025,1,,,,
EKTASOL,721803300,STEG35,6787063,7/3/2025,,MONO,,,OUI,,7/14/2025,1,,,,
ELECTRO RAPIDE,717702450,STEG35,6785520,7/1/2025,,MONO,,,OUI,,7/14/2025,1,,,,
ELECTRO RAPIDE,717901800,STEG35,6785518,7/1/2025,,MONO,,,OUI,,7/14/2025,1,,,,
EPCOM,718614840,STEG35,6787777,7/4/2025,,TRI,,,OUI,,7/14/2025,1,,,,
GHATTASSI ENERGIES RENOUVELABLES,718723350,STEG35,E 6785805,6/25/2025,,MONO,,,OUI,,7/14/2025,1,,,,
GHATTASSI ENERGIES RENOUVELABLES,718613750,STEG35,E 6785923,7/1/2025,,MONO,,,OUI,,7/14/2025,1,,,,
GPC,717320751,STEG35,E 6775098,6/5/2025,,MONO,,,OUI,,7/14/2025,1,,,,
GPC,710288300,STEG35,E 6775104,6/5/2025,,MONO,,,OUI,,7/14/2025,1,,,,
GPC,713487351,STEG35,E 6775111,6/5/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SOLECTRA,717886040,STEG35,E 6786126,7/1/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SOLECTRA,717886000,STEG35,E 6786128,7/1/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SOLECTRA,717821200,STEG35,E 6786138,7/1/2025,,MONO,,,OUI,,7/14/2025,1,,,,
GPC,713706200,STEG35,E 6786143,7/1/2025,,MONO,,,OUI,,7/14/2025,1,,,,
GPC,723883300,STEG35,E 6786132,7/1/2025,,MONO,,,OUI,,7/14/2025,1,,,,
GPC,710566300,STEG35,E 6786589,7/2/2025,,MONO,,,OUI,,7/14/2025,1,,,,
GPC,716062460,STEG35,E 6786586,7/2/2025,,TRI,CTR TRI,,OUI,,7/14/2025,1,,,,
GPC,710288400,STEG35,E 6786581,7/2/2025,,MONO,,,OUI,,7/14/2025,1,,,,
GPC,711288350,STEG35,E 6772991,5/30/2025,,MONO,,,OUI,,7/14/2025,,,,,
GPC,711288400,STEG35,E 6773003,5/30/2025,,MONO,,,OUI,,7/14/2025,,,,,
GPC,713683820,STEG35,E 6772699,5/30/2025,,MONO,,,OUI,,7/14/2025,1,,,,
GPC,710265700,STEG35,E 6773006,5/30/2025,,MONO,,,OUI,,7/14/2025,1,,,,
GPC,700915480,STEG35,E 6772683,5/30/2025,,MONO,,,OUI,,7/14/2025,1,,,,
GPC,708301310,STEG35,E 6772994,5/30/2025,,MONO,,,OUI,,7/14/2025,1,,,,
GPC,707187120,STEG35,E 6772795,5/30/2025,,MONO,,,OUI,,7/14/2025,1,,,,
GPC,719248100,STEG35,E 6773007,5/30/2025,,MONO,,,OUI,,7/14/2025,1,,,,
GPC,711407690,STEG35,E 6772983,5/30/2025,,TRI,,,OUI,,7/14/2025,1,,,,
GPC,704125780,STEG35,E 6772703,5/30/2025,,TRI,,,OUI,,7/14/2025,1,,,,
GPC,713382660,STEG35,E 6772990,5/30/2025,,TRI,,,OUI,,7/14/2025,,,,,
Houdaifa,726345500,STEG35,6752819,4/18/2025,,MONO,,,OUI,,7/14/2025,1,,,,
Houdaifa,700888590,STEG35,6783415,6/25/2025,,MONO,,,OUI,,7/14/2025,1,,,,
INNOVA SS,713660710,STEG35,E6787927,7/4/2025,,MONO,,,OUI,,7/14/2025,1,,,,
INNOVA SS,706320910,STEG35,E6788274,7/4/2025,,MONO,,,OUI,,7/14/2025,1,,,,
JOULE ENERGIE,703367760,STEG35,6782885,6/24/2025,,TRI,,,OUI,,7/14/2025,1,,,,
MEGA SUN ENERGY,726861600,STEG35,6785334,6/30/2025,,MONO,,,OUI,,7/14/2025,1,,,,
NOUR ENERGY,722068410,STEG35,6788263,7/4/2025,,MONO,,,OUI,,7/14/2025,1,,,,
NRC solar,713722301,STEG35,6788276,7/4/2025,,MONO,A NE PAS SAISIR,,OUI,,7/14/2025,1,,,,
PV SUN ENERGY,725905501,STEG35,E 6773180,5/30/2025,,MONO,,,OUI,,7/14/2025,1,,,,
PV SUN ENERGY,717466610,STEG35,E 6785986,7/1/2025,,TRI,,,OUI,,7/14/2025,1,,,,
RenoRays,718244520,STEG35,E6787664,4/7/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SALAMBO,707901020,STEG35,6788104,7/4/2025,,TRI,,,OUI,,7/14/2025,1,,,,
S.A.T.E.R SOLAR,724104700,STEG35,6784386,6/27/2025,,MONO,,,OUI,,7/14/2025,1,,,,
S.A.T.E.R SOLAR,727377101,STEG35,6784360,6/27/2025,,TRI,,,OUI,,7/14/2025,1,,,,
S.A.T.E.R SOLAR,705302890,STEG35,6784353,27/06/2025,,TRI,,,OUI,,14/07/2025,RIAD 25/02/26,,,,
S.A.T.E.R SOLAR,711304200,STEG35,6786650,7/2/2025,,MONO,,,OUI,,7/14/2025,1,,,,
S.A.T.E.R SOLAR,711347610,STEG35,6786652,7/2/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SATES,721021680,STEG35,E6787822,7/4/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SATES,718348000,STEG35,E6787840,7/4/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SATES,710645650,STEG35,E6787836,7/4/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SATES,724725620,STEG35,E6787828,7/4/2025,,TRI,,,OUI,,7/14/2025,1,,,,
SEQUOIA,707848281,STEG35,6784607,6/27/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SEQUOIA,718202101,STEG35,6784611,6/27/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SEQUOIA,708005340,STEG35,6788249,7/4/2025,,TRI,RENVERSE MONO TRI,,OUI,,7/14/2025,1,,,,
SEQUOIA,710063500,STEG35,6788260,7/4/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SK energy,704308190,STEG35,E 6785858,7/1/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SK energy,727472001,STEG35,E 6785846,7/1/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SK energy,727927010,STEG35,E 6785851,7/1/2025,,MONO,,,OUI,,7/14/2025,1,,,,
Kamoun Energie Solar,712165600,STEG35,E6784227,6/27/2025,,MONO,,,OUI,,7/14/2025,1,,,,
Kamoun Energie Solar,706947291,STEG35,E6787725,7/4/2025,,TRI,,,OUI,,7/14/2025,1,,,,
Kamoun Energie Solar,707946800,STEG35,E6787720,7/4/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SOLAR POWER COMPANY,707815910,STEG35,6734796,2/27/2025,,TRI,,,OUI,,7/14/2025,1,,,,
SOLAR POWER COMPANY,727042900,STEG35,6786165,7/1/2025,,TRI,,,OUI,,7/14/2025,1,,,,
SOLAR POWER COMPANY,720927310,STEG35,6747187,4/7/2025,,TRI,,,OUI,,7/14/2025,EXP 12-2-26,,,,
SOLEVO BY SHZ,726247270,STEG35,E6769341,5/23/2025,,TRI,,,OUI,,7/14/2025,1,,,,
SOLEVO BY SHZ,720926210,STEG35,E6767906,5/21/2025,,TRI,,,OUI,,7/14/2025,1,,,,
SPECTRA,714805250,STEG35,6779704,6/17/2025,,MONO,,,OUI,,7/14/2025,1,,,,
STEEP,706344160,STEG35,6737903,3/7/2025,,MONO,,,OUI,,7/14/2025,1,,,,
STEEP,707652780,STEG35,6737910,3/7/2025,,MONO,,,OUI,,7/14/2025,1,,,,
STEEP,710601920,STEG35,6737908,3/7/2025,,MONO,,,OUI,,7/14/2025,1,,,,
STTES,708183700,STEG35,6786497,7/2/2025,,MONO,,,OUI,,7/14/2025,1,,,,
STTES,701624760,STEG35,6786047,7/1/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SUN2E,721843601,STEG35,6788040,7/4/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SUN MASTER,714242100,STEG35,6785768,7/1/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SUN MASTER,711584200,STEG35,6785756,7/1/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SUN PRO MAX,713444910,STEG35,6786073,7/1/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SUNWAY,714800450,STEG35,6783148,6/24/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SUNWAY,705365840,STEG35,6787685,7/4/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SUNWAY,705365820,STEG35,6787681,7/4/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SUNWAY,709986300,STEG35,6787700,7/4/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SYPHAX ENERGY,713646010,STEG35,6751635,4/16/2025,,TRI,le bon N°11396 est changé de la ref 705921750  à la ref 713646010 suite mail du 31/10/24,,OUI,,7/14/2025,RIADH 04-11-25,,,,
T2ST,717381920,STEG35,6785709,7/1/2025,,TRI,CTR TRI,,OUI,,7/14/2025,1,,,,
T2ST,713527411,STEG35,6785722,01/07/2025,,TRI,CTR TRI,,OUI,,14/07/2025,1,,,,
T2ST,727434411,STEG35,6785701,7/1/2025,,MONO,,,OUI,,7/14/2025,1,,,,
T2ST,718620160,STEG35,6784660,6/27/2025,,TRI,CTR TRI,,OUI,,7/14/2025,1,,,,
T.C.S.S,717404800,STEG35,E 6784964,6/30/2025,,MONO,,,OUI,,7/14/2025,1,,,,
T.C.S.S,726148711,STEG35,E 6785903,7/1/2025,,MONO,,,OUI,,7/14/2025,ANNULE,,,,
T.C.S.S,716345360,STEG35,E 6785905,7/1/2025,,TRI,,,OUI,,7/14/2025,1,,,,
Techno Solar,710457050,STEG35,6787623,7/4/2025,,MONO,,,OUI,,7/14/2025,1,,,,
TECHNOPRO,702385680,STEG35,E 6788275,,,TRI,CTR TRI,,OUI,,7/14/2025,1,,,,
Thinkpower,719685100,STEG35,E6786565,7/2/2025,,MONO,,,OUI,,7/14/2025,1,,,,
Volta PV,727984460,STEG35,E6787239,7/3/2025,,MONO,,,OUI,,7/14/2025,1,,,,
VOLTA PV,723628601,STEG35,E6787991,7/4/2025,,MONO,,,OUI,,7/14/2025,1,,,,
VOLTA PV,719561300,STEG35,E6787984,7/4/2025,,MONO,,,OUI,,7/14/2025,1,,,,
Zenith TECHNOLOGY,704732200,STEG35,6782497,6/25/2025,,MONO,,,OUI,,7/14/2025,RIADH,,,,
Zenith TECHNOLOGY,725366310,STEG35,6772872,5/30/2025,,MONO,,,OUI,,7/14/2025,1,,,,
Zenith TECHNOLOGY,706524720,STEG35,6727972,2/11/2025,,MONO ,,,OUI,,7/14/2025,1,,,,
Zenith TECHNOLOGY,704665601,STEG35,6748849,4/10/2025,,MONO,,,OUI,,7/14/2025,1,,,,
Zenith TECHNOLOGY,704704710,STEG35,6785965,7/1/2025,,MONO,,,OUI,,7/14/2025,,,,,
Zenith TECHNOLOGY,722343601,STEG35,6785957,7/1/2025,,MONO,,,OUI,,7/14/2025,,,,,
Zenith TECHNOLOGY,714668850,STEG35,6772860,5/30/2025,,MONO,,,OUI,,7/14/2025,1,,,,
Zenith TECHNOLOGY,715986651,STEG35,6761330,5/7/2025,,MONO,,,OUI,,7/14/2025,1,,,,
Zenith TECHNOLOGY,715986700,STEG35,6752809,4/18/2025,,MONO,,,OUI,,7/14/2025,1,,,,
SYPHAX ENERGY,705338990,STEG35,6783840,,,MONO,,,OUI,,7/14/2025,1,,,,
Soltani,706644000,STEG35,6768092,5/21/2025,,MONO,,,OUI,,7/14/2025,1,,,,
FOURATI SOLAR TECHNOLOGY,727658020,STEG35,E 6785927,7/1/2025,,MONO,déjà enlevé ctr cspv n du bon 3150 date d'annulation 06/03/2025 à envoyer la réf du compteur cspv,,OUI,,7/14/2025,ANNULE,,,,
GPC,715705800,STEG35,E 6772685,5/30/2025,,MONO,,déjà enlevé ctr cspv n du bon 3225,NON,,7/14/2025,1,,,,
INNOVA SS,723143600,STEG35,E6739160,3/11/2025,,MONO,,prosol déjà enlevé etat 25/03/2025,NON,,7/14/2025,1,,,,
INNOVA SS,712066102,STEG35,E6754141,4/22/2025,,MONO,,prosol déjà enlevé etat 09/06/2025,NON,,7/14/2025,1,,,,
INNOVA SS,713386450,STEG35,E6754153,4/22/2025,,MONO,,prosol déjà enlevé etat 09/06/2025,NON,,7/14/2025,1,,,,
INNOVA SS,722524251,STEG35,E6770359,5/26/2025,,MONO,,prosol déjà enlevé etat 09/06/2025,NON,,7/14/2025,1,,,,
INNOVA SS,700893100,STEG35,E6770354,5/26/2025,,MONO,,prosol déjà enlevé etat 09/06/2025,NON,,7/14/2025,1,,,,
INNOVA SS,707140841,STEG35,E6770363,5/26/2025,,MONO,,prosol déjà enlevé etat 09/06/2025,NON,,7/14/2025,1,,,,
RENER+,714706151,STEG35,6780764,6/19/2025,,MONO,,a 2 ctr mono cspv,NON,,7/14/2025,,,,,
RENER+,717982060,STEG35,6780764,6/19/2025,,MONO,,pas de demande,NON,,7/14/2025,,,,,
SOLEVO BY SHZ,724921360,STEG35,6768979,5/22/2025,,MONO,,déjà enlevé etat 30/06/2025,NON,,7/14/2025,1,,,,
STEEP,710405330,STEG35,6646215,7/18/2024,,MONO,,déjà enlevé ctr cspv n du bon 8997,NON,,7/14/2025,1,,,,
VOLT ELECTIC,708864601,STEG35,6680007,10/14/2025,,MONO,,déjà enlevé 30/06/2025,NON,,7/14/2025,1,,,,
ISEP,708181121,STEG35,6761588,5/8/2025,,TRI,,prosol déjà enlevé etat 09/06/2025,NON,,7/14/2025,1,,,,
2SI,703169100,STEG36,6802049,7/31/2025,,MONO,,,OUI,,8/11/2025,1,,,,
2SI,704360251,STEG36,6802065,7/31/2025,,MONO,,,OUI,,8/11/2025,1,,,,
2SI,713384190,STEG36,6802060,7/31/2025,,MONO,,,OUI,,8/11/2025,1,,,,
2SI,715266301,STEG36,6802044,7/31/2025,,MONO,,,OUI,,8/11/2025,1,,,,
AEP,716981650,STEG36,E6805460,8/7/2025,,MONO,,,OUI,,8/11/2025,1,,,,
AEP,723987680,STEG36,E6794000,7/16/2025,,MONO,,,OUI,,8/11/2025,1,,,,
AFF ETEINT,714628410,STEG36,FI-87-24-06231,12/20/2025,,MONO,,,OUI,,8/11/2025,1,,,,
